adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0001493152-24-002571	1382574	TRXADE HEALTH, INC	5122	US	FL	LUTZ	33558	2420 BRUNELLO TRACE		(800) 261 0281	US	FL	LUTZ	33558	2420 BRUNELLO TRACE		US	DE	000000000	TRXADE GROUP, INC.	20140207	4-NON	0	1231	8-K	20240131			20240117	2024-01-17 09:05:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002575	1829247	BULLFROG AI HOLDINGS, INC.	2834	US	MD	GAITHERSBURG	20878	325 ELLINGTON BLVD.	UNIT 317	3013672055	US	MD	GAITHERSBURG	20878	325 ELLINGTON BLVD.	UNIT 317	US	NV	844786155			4-NON	0	1231	8-K	20240131			20240117	2024-01-17 09:08:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002620	1409624	HIMALAYA TECHNOLOGIES, INC	1311	US	PA	PITTSBURGH	15222	625 STANWIX ST. #2504		(212) 731-4806	US	PA	PITTSBURGH	15222	625 STANWIX ST. #2504		US	NV	260841675	HOMELAND RESOURCES LTD.	20070813	4-NON	0	0731	8-K/A	20231231			20240117	2024-01-17 12:05:00.0	1	0	form8-ka_htm.xml	1					
0001493152-24-002626	1263364	IDAHO COPPER CORP	1000	US	ID	BOISE	83702	800 W. MAIN ST, STE 1460		208-274-9220	US	ID	BOISE	83702	800 W. MAIN ST, STE 1460		US	NV	980221494	JOWAY HEALTH INDUSTRIES GROUP INC	20110207	4-NON	0	0131	8-K	20231231			20240117	2024-01-17 12:50:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002700	1817004	EZFILL HOLDINGS INC	5500	US	FL	MIAMI	33169	67 NW 183RD ST		305-791-1169	US	FL	MIAMI	33169	67 NW 183RD ST		US	DE	834260623			4-NON	0	1231	8-K	20231231			20240117	2024-01-17 16:06:00.0	1	0	form8-k_htm.xml	1					
0001493152-24-002701	1869974	OCEAN BIOMEDICAL, INC.	2834	US	NY	NEW YORK	10022	515 MADISON AVE SUITE 8078		(646) 908-2658	US	NY	NEW YORK	10022	515 MADISON AVE SUITE 8078		US	DE	871309280	OCEAN BIOMEDICAL, INC./DE	20230214	4-NON	0	1231	8-K	20231231			20240117	2024-01-17 16:06:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002702	1854463	WINVEST ACQUISITION CORP.	6770	US	MA	CAMBRIDGE	02140	125 CAMBRIDGEPARK DRIVE	SUITE 301	(617) 658-3094	US	MA	CAMBRIDGE	02140	125 CAMBRIDGEPARK DRIVE	SUITE 301	US	DE	862451181			4-NON	0	1231	8-K	20240131			20240117	2024-01-17 16:06:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002708	1015383	AMMO, INC.	3480	US	AZ	SCOTTSDALE	85260	7681 E. GRAY RD	SCOTTSDALE	480-947-0001	US	AZ	SCOTTSDALE	85260	7681 E. GRAY RD	SCOTTSDALE	US	DE	300957912	RETROSPETTIVA INC	19970602	2-ACC	0	0331	8-K	20231231			20240117	2024-01-17 16:10:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002713	1211805	MY SIZE, INC.	7372	IL		AIRPORT CITY	7010000	HAYARDEN 4		972-36009030	IL		AIRPORT CITY	7010000	HAYARDEN 4		US	DE	000000000	MYSIZE INC.	20150317	4-NON	0	1231	8-K	20231231			20240117	2024-01-17 16:15:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002728	1326706	NANOVIBRONIX, INC.	3842	US	NY	ELMSFORD	10523	525 EXECUTIVE BLVD		(914) 233-3004	US	NY	ELMSFORD	10523	525 EXECUTIVE BLVD		US	DE	000000000	NANO VIBRONIX, INC.	20111206	4-NON	0	1231	8-K	20240131			20240117	2024-01-17 16:31:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002729	1904286	MIRA PHARMACEUTICALS, INC.	2834	US	MD	BALTIMORE	21205	855 N WOLFE STREET #623-6		813-369-5150	US	FL	TAMPA	33606	324 SOUTH HYDE PARK AVENUE, SUITE 350		US	FL	853354547	MIRA1A THERAPEUTICS, INC.	20220112	4-NON	0		8-K	20231231			20240117	2024-01-17 16:31:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002746	1866816	SYNTEC OPTICS HOLDINGS, INC.	3827	US	FL	MIAMI BEACH	33139	1111 LINCOLN ROAD	SUITE 500	617-894-5238	US	FL	MIAMI BEACH	33139	1111 LINCOLN ROAD	SUITE 500	US	DE	870816957	OMNILIT ACQUISITION CORP.	20210610	4-NON	0	1231	8-K/A	20231031			20240117	2024-01-17 16:41:00.0	0	0	form8-ka_htm.xml	1					
0001493152-24-002749	1865120	BROAD CAPITAL ACQUISITION CORP	6770	US	TX	DALLAS	75254	6208 SANDPEBBLE CT.		469-951-3088	US	TX	DALLAS	75254	6208 SANDPEBBLE CT.		US	DE	863382967			4-NON	0	1231	8-K	20231231			20240117	2024-01-17 16:45:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002786	1861622	JET.AI INC.	4522	US	NV	LAS VEGAS	89135	10845 GRIFFITH PEAK DR.,	SUITE 200	702-747-4000	US	NV	LAS VEGAS	89135	10845 GRIFFITH PEAK DR.,	SUITE 200	US	DE	000000000	OXBRIDGE ACQUISITION CORP.	20210511	4-NON	0	1231	8-K	20240131			20240117	2024-01-17 17:24:00.0	0	0	form8-k_htm.xml	1					
0001493152-24-002790	1419051	THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.	3841	US	ID	ELK CITY	83525	701 WILD ROSE LANE		(760) 295-7208	US	ID	ELK CITY	83525	701 WILD ROSE LANE				451226465	FRIENDLY AUTO DEALERS, INC.	20071120	4-NON	0	1231	S-1	20230930			20240117	2024-01-17 18:15:00.0	0	1	forms-1_htm.xml	1					
0001493594-24-000014	1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	3674	US	MA	LOWELL	01851	100 CHELMSFORD STREET		(978) 656-2500	US	MA	LOWELL	01851	100 CHELMSFORD STREET		US	DE	270306875	M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	20100607	1-LAF	0	0930	DEF 14A	20240131			20240117	2024-01-17 16:17:00.0	0	0	mtsi-20240117_htm.xml	1					
0001506307-24-000004	1506307	KINDER MORGAN, INC.	4922	US	TX	HOUSTON	77002	1001 LOUISIANA STREET	SUITE 1000	713-369-9000	US	TX	HOUSTON	77002	1001 LOUISIANA STREET	SUITE 1000	US	DE	260238387	KINDER MORGAN HOLDCO LLC	20101122	1-LAF	0	1231	8-K	20240131			20240117	2024-01-17 16:17:00.0	0	0	kmi-20240117_htm.xml	1					
0001544206-24-000002	1544206	CARLYLE SECURED LENDING, INC.		US	NY	NEW YORK	10017	ONE VANDERBILT AVENUE, SUITE 3400		(212) 813-4900	US	NY	NEW YORK	10017	ONE VANDERBILT AVENUE, SUITE 3400		US	MD	454727439	TCG BDC, INC.	20170315	1-LAF	0	1231	8-K	20240131			20240117	2024-01-17 16:02:00.0	1	0	csl-20240117_htm.xml	1					
0001558370-24-000312	1499961	MULLEN AUTOMOTIVE INC.	7374	US	CA	BREA	92821	1405 PIONEER STREET		7146131900	US	CA	BREA	92821	1405 PIONEER STREET				901025599	NET ELEMENT, INC.	20131206	4-NON	0	0930	10-K	20230930	2023	FY	20240117	2024-01-16 20:48:00.0	0	1	muln-20230930x10k_htm.xml	1		720400000.00	20230331		2
0001558370-24-000315	1385157	TE CONNECTIVITY LTD.	5065	CH		SCHAFFHAUSEN	CH-8200	MUHLENSTRASSE 26		41 0 52 633 6661	CH		SCHAFFHAUSEN	CH-8200	MUHLENSTRASSE 26		CH		980518048	TYCO ELECTRONICS LTD.	20070104	1-LAF	0	0930	DEF 14A	20240229			20240117	2024-01-17 09:30:00.0	0	0	tel-20240313xdef14a_htm.xml	1					
0001558370-24-000321	1133470	CALAVO GROWERS INC	0700	US	CA	SANTA PAULA	93060	1141A CUMMINGS ROAD		805-525-1245	US	CA	SANTA PAULA	93060	1141A CUMMINGS ROAD		US	CA	330945304			1-LAF	0	1031	8-K	20240131			20240117	2024-01-17 13:16:00.0	0	0	cvgw-20240116x8k_htm.xml	1					
0001558370-24-000336	85535	ROYAL GOLD INC	6795	US	CO	DENVER	80202	1144 15TH STREET	SUITE 2500	303-573-1660	US	CO	DENVER	80202	1144 15TH STREET	SUITE 2500	US	DE	840835164	ROYAL GOLD INC /DE/	19920703	1-LAF	0	1231	8-K	20231231			20240117	2024-01-17 16:03:00.0	0	0	rgld-20240109x8k_htm.xml	1					
0001558370-24-000337	933974	AZENTA, INC.	3559	US	MA	BURLINGTON	01803	200 SUMMIT DRIVE	6TH FLOOR	(978) 262-2400	US	MA	BURLINGTON	01803	200 SUMMIT DRIVE	6TH FLOOR	US	DE	043040660	BROOKS AUTOMATION, INC.	20190521	1-LAF	0	0930	8-K	20231231			20240117	2024-01-17 16:06:00.0	0	0	azta-20240110x8k_htm.xml	1					
0001564708-24-000034	1564708	NEWS CORP	2711	US	NY	NEW YORK	10036	1211 AVENUE OF THE AMERICAS		212-416-3400	US	NY	NEW YORK	10036	1211 AVENUE OF THE AMERICAS		US	DE	000000000	NEWS CORP	20130628	1-LAF	0	0630	8-K	20240131			20240117	2024-01-16 19:04:00.0	0	0	nws-20240116_htm.xml	1					
0001567925-24-000003	1567925	SILA REALTY TRUST, INC.	6798	US	FL	TAMPA	33602	1001 WATER STREET	SUITE 800	813-287-0101	US	FL	TAMPA	33602	1001 WATER STREET	SUITE 800	US	MD	461854011	CARTER VALIDUS MISSION CRITICAL REIT II, INC.	20130125	4-NON	0	1231	8-K	20231231			20240117	2024-01-17 17:07:00.0	0	0	cik0001567925-20240115_htm.xml	1					
0001575872-24-000059	1852707	BETTER FOR YOU WELLNESS, INC.	2844	US	OH	COLUMBUS	43205	1349 EAST BROAD STREET		6143689898	US	OH	COLUMBUS	43205	1349 EAST BROAD STREET		US	NV	000000000	FAST TRACK SOLUTIONS, INC.	20210322	4-NON	0	0229	8-K	20240131			20240117	2024-01-17 14:09:00.0	0	0	bfyw-20240117_htm.xml	1					
0001575872-24-000061	1668370	TOUGHBUILT INDUSTRIES, INC	3420	US	CA	IRVINE	92618	8669 RESEARCH DRIVE		(949) 528-3100	US	CA	IRVINE	92618	8669 RESEARCH DRIVE		US	NV	460820877			4-NON	0	1231	8-K	20231231			20240117	2024-01-17 14:30:00.0	0	0	tblt-20240110_htm.xml	1					
0001582961-24-000010	1582961	DIGITALOCEAN HOLDINGS, INC.	7370	US	NY	NEW YORK	10013	101 AVENUE OF THE AMERICAS	10TH FLOOR	341-985-0306	US	NY	NEW YORK	10013	101 AVENUE OF THE AMERICAS	10TH FLOOR	US	DE	000000000	DIGITAL OCEAN, INC.	20130731	1-LAF	0	1231	8-K	20231231			20240117	2024-01-17 09:03:00.0	0	0	docn-20240111_htm.xml	1					
0001585101-24-000005	1585101	HINES GLOBAL INCOME TRUST, INC.	6798	US	TX	HOUSTON	77002	845 TEXAS AVENUE	SUITE 3300	888-220-6121	US	TX	HOUSTON	77002	845 TEXAS AVENUE	SUITE 3300	US	MD	800947092	HINES GLOBAL REIT II, INC.	20130826	4-NON	0	1231	8-K	20240131			20240117	2024-01-17 15:19:00.0	0	0	hgit-20240117_htm.xml	1					
0001601485-24-000009	1601485	ELICIO THERAPEUTICS, INC.	2834	US	MA	BOSTON	02210	451 D STREET, 5TH FLOOR		(857) 209-0050	US	MA	BOSTON	02210	451 D STREET, 5TH FLOOR		US	DE	113430072	ANGION BIOMEDICA CORP.	20140228	4-NON	0	1231	8-K	20240131			20240117	2024-01-17 08:36:00.0	0	0	angn-20240117_htm.xml	1					
0001601712-24-000020	1601712	SYNCHRONY FINANCIAL	6199	US	CT	STAMFORD	06902-1250	777 LONG RIDGE ROAD		203 585-6730	US	CT	STAMFORD	06902-1250	777 LONG RIDGE ROAD		US	NY	510483352			1-LAF	0	1231	8-K	20240131			20240117	2024-01-17 16:26:00.0	0	0	syf-20240116_htm.xml	1					
0001607062-24-000030	1683131	FORZA INNOVATIONS INC	3442	US	CA	SAN DIEGO	92101	406 9TH AVENUE	SUITE 210	619-324-7388	US	CA	SAN DIEGO	92101	406 9TH AVENUE	SUITE 210	US	WY	300852686	GENESYS INDUSTRIES, INC.	20160825	4-NON	0	0630	10-K	20230630	2023	FY	20240117	2024-01-17 10:34:00.0	0	1	forz063023form10k_htm.xml	1		815939.00	20221231		1
0001627282-24-000006	1627282	CALIBERCOS INC.	6500	US	AZ	SCOTTSDALE	85258	8901 E. MOUNTAIN VIEW RD.	SUITE 150	480-295-7600	US	AZ	SCOTTSDALE	85258	8901 E. MOUNTAIN VIEW RD.	SUITE 150	US	DE	000000000	CALIBERCO INC.	20141205	4-NON	0	1231	8-K	20240131			20240117	2024-01-16 19:22:00.0	0	0	cwd-20240116_htm.xml	1					
0001628280-24-001413	1606698	ALPINE 4 HOLDINGS, INC.	3669	US	AZ	PHOENIX	85016	2525 EAST ARIZONA BILTMORE CIRCLE	SUITE 237	480-702-2431	US	AZ	PHOENIX	85016	2525 EAST ARIZONA BILTMORE CIRCLE	SUITE 237	US	DE	465482689	ALPINE 4 TECHNOLOGIES LTD.	20150626	4-NON	0	1231	8-K	20231231			20240117	2024-01-16 17:36:00.0	0	0	alpp-20240109_htm.xml	1					
0001628280-24-001503	1522860	ACUTUS MEDICAL, INC.	3841	US	CA	CARLSBAD	92008	2210 FARADAY AVE	SUITE 100	442-232-6080	US	CA	CARLSBAD	92008	2210 FARADAY AVE	SUITE 100	US	DE	451306615			4-NON	0	1231	8-K	20231231			20240117	2024-01-17 16:06:00.0	0	0	afib-20240115_htm.xml	1					
0001628280-24-001504	1822462	FOGHORN THERAPEUTICS INC.	2834	US	MA	CAMBRIDGE	02139	500 TECHNOLOGY SQUARE	SUITE 700	617-586-3100	US	MA	CAMBRIDGE	02139	500 TECHNOLOGY SQUARE	SUITE 700	US	DE	000000000			4-NON	0	1231	8-K	20240131			20240117	2024-01-17 16:09:00.0	0	0	fhtx-20240116_htm.xml	1					
0001628280-24-001514	1336920	LEIDOS HOLDINGS, INC.	7373	US	VA	RESTON	20190	1750 PRESIDENTS STREET		571-526-6000	US	VA	RESTON	20190	1750 PRESIDENTS STREET				203562868	SAIC, INC.	20050823	1-LAF	0	1231	8-K	20240131			20240117	2024-01-17 16:38:00.0	0	0	ldos-20240117_htm.xml	1					
0001628280-24-001524	835011	MGP INGREDIENTS INC	5180	US	KS	ATCHISON	66002	1300 MAIN ST		9133671480	US	KS	ATCHISON	66002	1300 MAIN STREET		US	KS	480531200	MIDWEST GRAIN PRODUCTS INC	19920703	1-LAF	0	1231	8-K	20231231			20240117	2024-01-17 17:07:00.0	0	0	mgpi-20240112_htm.xml	1					
0001628280-24-001539	1702780	ALTICE USA, INC.	4841	US	NY	LONG ISLAND CITY	11101	1 COURT SQUARE WEST		(516) 803-2300	US	NY	LONG ISLAND CITY	11101	1 COURT SQUARE WEST		US	DE	383980194			1-LAF	0	1231	8-K	20240131			20240117	2024-01-17 17:25:00.0	0	0	atus-20240117_htm.xml	1					
0001640334-24-000069	1409446	NATE'S FOOD CO.	6199	US	CA	HUNTINGTON BEACH	92649	15151 SPRINGDALE ST		(650) 222-5141	US	CA	HUNTINGTON BEACH	92649	15151 SPRINGDALE ST		US	CO	463403755	NHMD HOLDINGS, INC.	20220512	4-NON	0	0531	10-Q	20231130	2024	Q2	20240117	2024-01-16 19:57:00.0	0	1	nhmd_10q_htm.xml	1					
0001640334-24-000074	1415332	LITHIUM CORP	1000	US	NV	ELKO	89801	1031 RAILROAD ST. STE. 102B		775-410-5287	US	NV	ELKO	89801	1031 RAILROAD ST. STE. 102B				980530295	UTALK COMMUNICATIONS INC.	20071016	4-NON	0	1231	8-K	20231231			20240117	2024-01-17 14:56:00.0	0	0	ltum_8k_htm.xml	1					
0001654954-24-000642	1504678	LOOP INDUSTRIES, INC.	2800	CA	QC	TERREBONNE	J6Y 1Y4	480 FERNAND POITRAS		781-821-6600	CA	QC	TERREBONNE	J6Y 1Y4	480 FERNAND POITRAS		US	NV	272094706	FIRST AMERICAN GROUP INC.	20101101	4-NON	0	0229	8-K	20240131			20240117	2024-01-17 07:00:00.0	0	0	loop_8k_htm.xml	1					
0001654954-24-000665	1288750	TIMBERLINE RESOURCES CORP	1040	US	ID	COEUR D'ALENE	83814	101 EAST LAKESIDE AVENUE		(208) 664-4859	US	ID	COEUR D'ALENE	83814	101 EAST LAKESIDE AVENUE		US	DE	820291227			4-NON	0	0930	10-K/A	20230930	2023	FY	20240117	2024-01-17 12:38:00.0	0	1	tlrs_10ka_htm.xml	1		6903983.00	20230331		1
0001654954-24-000687	1815632	TEGO CYBER, INC.	7370	US	NV	LAS VEGAS	89123	8565 S. EASTERN AVENUE SUITE 150		855-939-0100	US	NV	LAS VEGAS	89123	8565 S. EASTERN AVENUE SUITE 150		US	NV	842678167			4-NON	0	0630	10-K	20230630	2023	FY	20240117	2024-01-17 16:02:00.0	0	1	tgcb_10k_htm.xml	1		0.00	20240131		1
0001654954-24-000690	798081	LAKELAND INDUSTRIES INC	3842	US	AL	HUNTSVILLE	35806	1525 PERIMETER PARKWAY, SUITE 325		800-645-9291	US	AL	HUNTSVILLE	35806	1525 PERIMETER PARKWAY, SUITE 325		US	DE	133115216			2-ACC	0	0131	8-K	20231231			20240117	2024-01-17 16:06:00.0	0	0	lake_8k_htm.xml	1					
0001654954-24-000694	1101026	ZIVO BIOSCIENCE, INC.	2836	US	MI	BLOOMFIELD HILLS	48304	21 E. LONG LAKE ROAD	SUITE 100	(248) 452 9866	US	MI	BLOOMFIELD HILLS	48304	21 E. LONG LAKE ROAD	SUITE 100	US	NV	870699977	HEALTH ENHANCEMENT PRODUCTS INC	20040202	4-NON	0	1231	8-K	20231130			20240117	2024-01-17 16:12:00.0	0	0	zivo_8k_htm.xml	1					
0001654954-24-000695	1815632	TEGO CYBER, INC.	7370	US	NV	LAS VEGAS	89123	8565 S. EASTERN AVENUE SUITE 150		855-939-0100	US	NV	LAS VEGAS	89123	8565 S. EASTERN AVENUE SUITE 150		US	NV	842678167			4-NON	0	0630	10-Q	20230930	2024	Q1	20240117	2024-01-17 16:14:00.0	0	1	tgcb_10q_htm.xml	1					
0001671933-24-000005	1671933	TRADE DESK, INC.	7370	US	CA	VENTURA	93001	42 N. CHESTNUT STREET		(805) 585-3434	US	CA	VENTURA	93001	42 N. CHESTNUT STREET		US	DE	271887399			1-LAF	0	1231	8-K	20240131			20240117	2024-01-17 16:01:00.0	0	0	ttd-20240117_htm.xml	1					
0001683168-24-000320	725394	DALRADA FINANCIAL CORP	7363	US	CA	ESCONDIDO	92025	600 LA TERRAZA BOULEVARD		858-283-1253	US	CA	ESCONDIDO	92025	600 LA TERRAZA BOULEVARD		US	WY	383713274	IMAGING TECHNOLOGIES CORP/CA	19970908	4-NON	0	0630	8-K	20240131			20240117	2024-01-16 21:13:00.0	0	0	dalrada_8k_htm.xml	1					
0001683168-24-000325	1838876	GEOSOLAR TECHNOLOGIES, INC.	3690	US	CO	DENVER	80202	1400 16TH STREET, SUITE 400		720-732-8109	US	CO	DENVER	80202	1400 16TH STREET, SUITE 400		US	CO	854106353			4-NON	0	1231	8-K	20231231			20240117	2024-01-17 12:46:00.0	0	0	geosolar_8k_htm.xml	1					
0001683168-24-000327	1829311	BITMINE IMMERSION TECHNOLOGIES, INC.	6199	US	GA	ATLANTA	30339	2030 POWERS FERRY ROAD SE	SUITE #212	404-816-8240	US	GA	ATLANTA	30339	2030 POWERS FERRY ROAD SE	SUITE #212	US	DE	843986354	SANDY SPRINGS HOLDINGS, INC.	20201021	4-NON	0	0831	8-K	20231231			20240117	2024-01-17 14:47:00.0	0	0	bitmine_8k_htm.xml	1					
0001715268-24-000009	1715268	GOLUB CAPITAL BDC 3, INC.		US	NY	NEW YORK	10166	200 PARK AVENUE	25TH FLOOR	(212) 750-6060	US	NY	NEW YORK	10166	200 PARK AVENUE	25TH FLOOR	US	MD	822375481			4-NON	0	0930	8-K	20240131			20240117	2024-01-17 08:46:00.0	0	0	gbdc3-20240117_htm.xml	1					
0001716583-24-000009	1716583	HYZON MOTORS INC.	3620	US	NY	HONEOYE FALLS	14472	475 QUAKER MEETING HOUSE RD		585-484-9337	US	NY	HONEOYE FALLS	14472	475 QUAKER MEETING HOUSE RD				822726724	DECARBONIZATION PLUS ACQUISITION CORP	20200923	4-NON	0	1231	8-K	20240131			20240117	2024-01-17 08:05:00.0	0	0	hyzn-20240117_htm.xml	1					
0001747068-24-000003	1747068	METROCITY BANKSHARES, INC.	6022	US	GA	DORAVILLE	30340	5114 BUFORD HIGHWAY		770-455-4989	US	GA	DORAVILLE	30340	5114 BUFORD HIGHWAY		US	GA	472528408			2-ACC	0	1231	8-K	20240131			20240117	2024-01-17 16:04:00.0	0	0	mcbs-20240117x8k_htm.xml	1					
0001805833-24-000026	1805833	SYSTEM1, INC.	7370	US	CA	MARINA DEL REY	90066	4235 REDWOOD AVENUE		310-924-6037	US	CA	MARINA DEL RAY	90066	4235 REDWOOD AVENUE				923978051	TREBIA ACQUISITION CORP.	20200306	2-ACC	0	1231	8-K	20240131			20240117	2024-01-17 16:49:00.0	0	0	sst-20240117_htm.xml	1					
0001809519-24-000011	1809519	GOODRX HOLDINGS, INC.	7374	US	CA	SANTA MONICA	90404	2701 OLYMPIC BOULEVARD		(855) 268-2822	US	CA	SANTA MONICA	90404	2701 OLYMPIC BOULEVARD		US	DE	475104396			2-ACC	0	1231	8-K	20240131			20240117	2024-01-17 15:51:00.0	0	0	gdrx-20240116_htm.xml	1					
0001827871-24-000005	1827871	ELECTRIQ POWER HOLDINGS, INC.	3690	US	FL	WEST PALM BEACH	33401	625 NORTH FLAGLER DRIVE, SUITE 1003		833-462-2883	US	FL	WEST PALM BEACH	33401	625 NORTH FLAGLER DRIVE, SUITE 1003		US	DE	000000000	TLG ACQUISITION ONE CORP.	20201009	4-NON	0	1231	8-K	20240131			20240117	2024-01-16 20:05:00.0	0	0	eliq-20240116_htm.xml	1					
0001828376-24-000003	1828376	WILLIAM PENN BANCORPORATION	6036	US	PA	BRISTOL	19007	10 CANAL STREET	SUITE 104	267-540-8500	US	PA	BRISTOL	19007	10 CANAL STREET	SUITE 104	US	MD	000000000			4-NON	0	0630	8-K	20240131			20240117	2024-01-17 16:32:00.0	0	0	wmpn-20240117x8k_htm.xml	1					
0001829126-24-000227	1853044	AERIES TECHNOLOGY, INC.	8742	KY		GEORGE TOWN	KY1-9008	190 ELGIN AVENUE		415-629-9066	KY		GEORGE TOWN	KY1-9008	190 ELGIN AVENUE				000000000	WORLDWIDE WEBB ACQUISITION CORP.	20210324	4-NON	0	1231	S-1/A	20230930			20240117	2024-01-16 21:58:00.0	0	1	aeriestech_s1a_htm.xml	1					
0001829126-24-000233	1885998	ROTH CH ACQUISITION V CO.	6770	US	CA	NEWPORT BEACH	92660	888 SAN CLEMENTE DRIVE SUITE 400		9497205700	US	CA	NEWPORT BEACH	92660	888 SAN CLEMENTE DRIVE SUITE 400		US	DE	861229207			4-NON	0	1231	8-K	20240131			20240117	2024-01-17 07:15:00.0	0	0	rothchacq_8k_htm.xml	1					
0001829126-24-000241	1907730	YOTTA ACQUISITION CORP	0200	US	NY	NEW YORK	10036	1185 AVENUE OF THE AMERICAS	SUITE 301	(212) 612-1400	US	NY	NEW YORK	10036	1185 AVENUE OF THE AMERICAS	SUITE 301			000000000			4-NON	0	1231	8-K	20231231			20240117	2024-01-17 17:00:00.0	0	0	yottaacquisition_8k_htm.xml	1					
0001829126-24-000246	1438893	GAMCO NATURAL RESOURCES, GOLD & INCOME TRUST		US	NY	RYE	10580	ONE CORPORATE CENTER		914-921-5100	US	NY	RYE	10580	ONE CORPORATE CENTER		US	DE	000000000	GAMCO NATURAL RESOURCES, GOLD & INCOME TRUST BY GABELLI	20120106		0	1231	N-2/A				20240117	2024-01-17 17:29:00.0	0	0	gnrgit_n2a_htm.xml	1					
0001829126-24-000247	1744494	ADVENT TECHNOLOGIES HOLDINGS, INC.	3690	US	MA	BOSTON	02129	500 RUTHERFORD AVENUE	SUITE 102	857-264-7035	US	MA	BOSTON	02129	500 RUTHERFORD AVENUE	SUITE 102	US	DE	830982969	AMCI ACQUISITION CORP.	20180622	4-NON	0	1231	8-K/A	20231231			20240117	2024-01-17 17:30:00.0	0	0	adventtech_8ka_htm.xml	1					
0001971213-24-000003	1971213	SINCLAIR, INC.	4833	US	MD	HUNT VALLEY	21030	10706 BEAVER DAM ROAD		410-568-1711	US	MD	HUNT VALLEY	21030	10706 BEAVER DAM ROAD		US	MD	921076143	SINCLAIR BROADCAST GROUP INC	19930928	1-LAF	0	1231	8-K	20240131			20240117	2024-01-17 16:47:00.0	0	0	sbgi-20240117_htm.xml	2	912752				
0000008947-24-000021	8947	AZZ INC	3470	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	8178100095	US	TX	FORT WORTH	76107	ONE MUSEUM PLACE, SUITE 500	3100 W 7TH STREET	US	TX	750948250	AZTEC MANUFACTURING CO	20000911	1-LAF	0	0229	8-K	20240131			20240118	2024-01-18 16:39:00.0	0	0	azz-20240118_htm.xml	1					
0000019617-24-000109	19617	JPMORGAN CHASE & CO	6021	US	NY	NEW YORK	10017	383 MADISON AVENUE		2122706000	US	NY	NEW YORK	10017	383 MADISON AVENUE		US	DE	132624428	J P MORGAN CHASE & CO	20010102	1-LAF	0	1231	8-K	20240131			20240118	2024-01-18 16:16:00.0	0	0	jpm-20240116_htm.xml	1					
0000022356-24-000004	22356	COMMERCE BANCSHARES INC /MO/	6022	US	MO	KANSAS CITY	64106	1000 WALNUT		8162342000	US	MO	KANSAS CITY	64141-6248	P O BOX 419248		US	MO	430889454			1-LAF	0	1231	8-K	20240131			20240118	2024-01-18 09:27:00.0	0	0	cbsh-20240118_htm.xml	1					
0000027419-24-000003	27419	TARGET CORP	5331	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		6123046073	US	MN	MINNEAPOLIS	55403	1000 NICOLLET MALL		US	MN	410215170	DAYTON HUDSON CORP	19920703	1-LAF	0	0131	8-K	20240131			20240118	2024-01-18 06:42:00.0	0	0	tgt-20240116_htm.xml	1					
0000034782-24-000010	34782	1ST SOURCE CORP	6022	US	IN	SOUTH BEND	46601	100 NORTH MICHIGAN STREET		5742352702	US	IN	SOUTH BEND	46634	P O BOX 1602	P O BOX 1602	US	IN	351068133	FBT BANCORP INC	19820818	1-LAF	0	1231	8-K	20240131			20240118	2024-01-18 16:10:00.0	0	0	source-20240118_htm.xml	1					
0000036966-24-000004	36966	FIRST HORIZON CORP	6021	US	TN	MEMPHIS	38103	165 MADISON AVENUE		9018186232	US	TN	MEMPHIS	38103	165 MADISON AVENUE		US	TN	620803242	FIRST HORIZON NATIONAL CORP	20040422	1-LAF	0	1231	8-K	20240131			20240118	2024-01-18 06:49:00.0	0	0	fhn-20240118_htm.xml	1					
0000049071-24-000005	49071	HUMANA INC	6324	US	KY	LOUISVILLE	40202	500 W MAIN ST		5025801000	US	KY	LOUISVILLE	40202	500 W. MAIN ST		US	DE	610647538	EXTENDICARE INC	19740404	1-LAF	0	1231	8-K	20240131			20240118	2024-01-18 06:37:00.0	0	0	hum-20240118_htm.xml	1					
